               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.020724,           0.0058802,          0.00013378,             0.91187,             0.89767,             0.92128,             0.63195,            0.025419,           0.0044634,          5.6228e-05,            0.005314,            0.005314,            0.005314
                 144,            0.020736,           0.0058712,          0.00013479,             0.91222,             0.89536,             0.92161,             0.63232,            0.025413,           0.0044635,          5.6151e-05,            0.005281,            0.005281,            0.005281
                 145,            0.020523,           0.0058283,          0.00013149,             0.91169,             0.89565,             0.92167,             0.63242,            0.025412,           0.0044638,          5.5951e-05,            0.005248,            0.005248,            0.005248
                 146,            0.020403,           0.0057579,           0.0001288,              0.9125,             0.89735,             0.92244,             0.63096,            0.025413,           0.0044646,          5.5903e-05,            0.005215,            0.005215,            0.005215
                 147,            0.020505,           0.0057885,          0.00012982,             0.91609,             0.89653,             0.92238,             0.63203,             0.02541,           0.0044652,          5.5841e-05,            0.005182,            0.005182,            0.005182
                 148,            0.020413,           0.0057257,          0.00012921,             0.91533,             0.89603,             0.92154,             0.63185,            0.025406,           0.0044652,           5.583e-05,            0.005149,            0.005149,            0.005149
                 149,            0.020456,           0.0058132,           0.0001288,             0.91587,             0.89536,             0.92136,             0.63195,            0.025409,           0.0044669,          5.5783e-05,            0.005116,            0.005116,            0.005116
                 150,            0.020516,           0.0057192,          0.00012981,             0.91656,             0.89477,             0.92129,             0.63127,            0.025408,           0.0044661,           5.564e-05,            0.005083,            0.005083,            0.005083
                 151,            0.020284,              0.0058,          0.00013131,             0.91719,             0.89482,             0.92122,             0.63203,            0.025407,           0.0044666,          5.5549e-05,             0.00505,             0.00505,             0.00505
                 152,            0.020466,           0.0057787,          0.00012791,             0.91845,               0.895,             0.92199,             0.63247,            0.025406,           0.0044667,          5.5444e-05,            0.005017,            0.005017,            0.005017
