               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.039236,            0.035508,          8.1209e-05,             0.81036,             0.70128,             0.79122,             0.53116,            0.036031,            0.024075,           1.958e-05,            0.005941,            0.005941,            0.005941
                  84,            0.039065,            0.035436,          7.9791e-05,             0.81293,             0.69951,             0.79131,             0.53141,            0.036018,            0.024072,          1.9384e-05,           0.0058915,           0.0058915,           0.0058915
                  85,             0.03912,            0.035362,          7.9624e-05,             0.81505,             0.69759,             0.79166,             0.53136,            0.036007,            0.024067,          1.9201e-05,            0.005842,            0.005842,            0.005842
                  86,            0.039123,             0.03526,          7.9749e-05,             0.81596,             0.69763,             0.79167,             0.53166,            0.035998,            0.024063,          1.9054e-05,           0.0057925,           0.0057925,           0.0057925
                  87,            0.039117,            0.035573,          7.9472e-05,             0.81574,             0.69778,             0.79202,              0.5317,            0.035992,            0.024061,          1.8905e-05,            0.005743,            0.005743,            0.005743
                  88,            0.039028,            0.035305,           7.875e-05,              0.8168,             0.69729,             0.79198,             0.53204,            0.035985,            0.024061,          1.8759e-05,           0.0056935,           0.0056935,           0.0056935
                  89,            0.039026,            0.035215,          7.8657e-05,             0.81717,             0.69538,              0.7919,             0.53198,            0.035975,            0.024058,          1.8629e-05,            0.005644,            0.005644,            0.005644
                  90,            0.038936,             0.03533,          7.8001e-05,             0.81521,             0.69736,             0.79177,             0.53224,            0.035967,            0.024055,          1.8499e-05,           0.0055945,           0.0055945,           0.0055945
                  91,            0.038936,            0.035225,          7.8045e-05,             0.81575,             0.69683,             0.79196,             0.53244,             0.03596,            0.024055,           1.838e-05,            0.005545,            0.005545,            0.005545
                  92,             0.03893,            0.035248,          7.6631e-05,             0.81687,             0.69576,             0.79214,             0.53263,            0.035949,            0.024049,          1.8266e-05,           0.0054955,           0.0054955,           0.0054955
