               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.016557,           0.0076534,          7.0092e-05,             0.90858,             0.76625,             0.84486,             0.56919,            0.036937,           0.0083188,          0.00022368,            0.002278,            0.002278,            0.002278
                 158,             0.01655,           0.0074417,          6.7726e-05,             0.90606,             0.76636,              0.8447,             0.56932,            0.036939,           0.0083267,          0.00022464,           0.0022285,           0.0022285,           0.0022285
                 159,            0.016377,           0.0075307,          6.6279e-05,             0.90679,             0.76716,              0.8442,             0.56931,            0.036942,           0.0083347,          0.00022571,            0.002179,            0.002179,            0.002179
                 160,            0.016332,           0.0074789,           6.427e-05,             0.90524,             0.76694,             0.84474,             0.56945,            0.036954,           0.0083439,          0.00022665,           0.0021295,           0.0021295,           0.0021295
                 161,            0.016321,           0.0074223,          6.3852e-05,             0.90598,             0.76543,             0.84425,              0.5695,            0.036957,           0.0083499,          0.00022727,             0.00208,             0.00208,             0.00208
                 162,            0.016133,           0.0074094,           6.419e-05,             0.89249,             0.77584,             0.84435,             0.56945,            0.036964,           0.0083605,          0.00022809,           0.0020305,           0.0020305,           0.0020305
                 163,            0.016147,           0.0073664,          6.4236e-05,             0.89147,             0.77687,             0.84362,             0.56936,            0.036976,            0.008369,           0.0002291,            0.001981,            0.001981,            0.001981
                 164,            0.015935,           0.0073887,           6.203e-05,             0.89242,             0.77629,             0.84335,             0.57033,            0.036985,            0.008377,          0.00023044,           0.0019315,           0.0019315,           0.0019315
                 165,            0.016008,           0.0072885,          6.1368e-05,             0.89226,              0.7757,             0.84307,             0.57018,            0.036993,           0.0083881,          0.00023179,            0.001882,            0.001882,            0.001882
                 166,             0.01593,           0.0072481,          6.1278e-05,             0.89235,             0.77453,             0.84262,             0.57124,            0.037002,           0.0083969,          0.00023314,           0.0018325,           0.0018325,           0.0018325
                 167,            0.015963,           0.0072447,          5.9069e-05,              0.8947,             0.77453,             0.84305,             0.57074,            0.037016,           0.0084058,          0.00023425,            0.001783,            0.001783,            0.001783
                 168,            0.015785,           0.0071688,          5.8561e-05,             0.89493,             0.77395,             0.84353,             0.57088,            0.037029,           0.0084155,          0.00023565,           0.0017335,           0.0017335,           0.0017335
                 169,            0.015264,           0.0071968,          5.5946e-05,             0.89608,              0.7722,             0.84308,             0.57138,            0.037043,           0.0084265,          0.00023648,            0.001684,            0.001684,            0.001684
                 170,            0.015496,           0.0071452,          5.5126e-05,             0.91124,             0.75818,             0.84292,             0.57109,            0.037053,           0.0084369,          0.00023691,           0.0016345,           0.0016345,           0.0016345
                 171,            0.015408,           0.0071088,          5.3362e-05,             0.91155,             0.75846,             0.84312,             0.57189,             0.03707,           0.0084488,          0.00023779,            0.001585,            0.001585,            0.001585
                 172,             0.01539,           0.0070866,           5.316e-05,             0.91192,             0.75818,             0.84301,             0.57186,            0.037088,           0.0084595,          0.00023903,           0.0015355,           0.0015355,           0.0015355
                 173,            0.015145,           0.0070011,          5.2411e-05,             0.91168,             0.75818,             0.84312,              0.5718,            0.037111,           0.0084721,          0.00024025,            0.001486,            0.001486,            0.001486
                 174,            0.015213,           0.0070609,          5.1502e-05,             0.89421,             0.77023,              0.8431,             0.57205,             0.03712,           0.0084818,          0.00024122,           0.0014365,           0.0014365,           0.0014365
                 175,            0.015025,           0.0069151,          4.8346e-05,             0.89472,             0.76986,             0.84235,             0.57212,            0.037133,           0.0084944,          0.00024242,            0.001387,            0.001387,            0.001387
                 176,            0.014989,           0.0069945,          4.9304e-05,             0.90726,             0.76001,             0.84221,               0.572,            0.037141,           0.0085065,          0.00024372,           0.0013375,           0.0013375,           0.0013375
                 177,            0.015077,           0.0069217,          4.7782e-05,             0.90679,             0.76143,              0.8421,             0.57221,            0.037151,           0.0085199,          0.00024539,            0.001288,            0.001288,            0.001288
                 178,            0.014842,           0.0067795,          4.5873e-05,             0.90572,             0.76315,             0.84232,             0.57228,            0.037162,           0.0085319,          0.00024675,           0.0012385,           0.0012385,           0.0012385
                 179,            0.014635,           0.0068724,          4.5244e-05,             0.90702,             0.76051,             0.84214,             0.57252,             0.03717,           0.0085452,           0.0002476,            0.001189,            0.001189,            0.001189
                 180,            0.014583,           0.0068509,          4.4038e-05,             0.90555,             0.76165,             0.84081,             0.57248,            0.037184,           0.0085572,          0.00024835,           0.0011395,           0.0011395,           0.0011395
                 181,             0.01439,           0.0067787,          4.2507e-05,             0.90633,              0.7611,              0.8415,             0.57238,            0.037201,           0.0085725,          0.00024956,             0.00109,             0.00109,             0.00109
                 182,            0.014339,            0.006689,          4.1126e-05,             0.90719,             0.75936,             0.84046,             0.57212,            0.037213,           0.0085884,          0.00025071,           0.0010405,           0.0010405,           0.0010405
                 183,            0.014436,           0.0066891,          4.0181e-05,             0.90208,             0.76285,              0.8417,             0.57198,            0.037226,           0.0086028,          0.00025145,            0.000991,            0.000991,            0.000991
                 184,            0.014306,           0.0066816,          3.9603e-05,              0.9031,             0.76214,             0.84125,             0.57197,            0.037242,           0.0086168,          0.00025207,           0.0009415,           0.0009415,           0.0009415
                 185,            0.014245,           0.0066439,          3.8619e-05,             0.90522,             0.76285,             0.84079,             0.57207,            0.037255,           0.0086314,          0.00025299,            0.000892,            0.000892,            0.000892
                 186,            0.014075,           0.0064867,          3.7238e-05,             0.90271,             0.76415,             0.84142,             0.57259,             0.03727,           0.0086462,          0.00025403,           0.0008425,           0.0008425,           0.0008425
                 187,            0.013889,           0.0066425,          3.5419e-05,             0.90626,             0.76235,             0.84153,             0.57289,            0.037278,           0.0086603,          0.00025447,            0.000793,            0.000793,            0.000793
                 188,            0.013858,           0.0065028,          3.4899e-05,             0.90238,             0.76343,             0.84109,             0.57273,            0.037291,           0.0086779,          0.00025548,           0.0007435,           0.0007435,           0.0007435
                 189,            0.013777,           0.0064654,           3.388e-05,             0.90306,             0.76285,             0.84115,             0.57295,            0.037308,           0.0086953,          0.00025614,            0.000694,            0.000694,            0.000694
                 190,            0.013848,           0.0063932,          3.2832e-05,             0.90192,             0.76275,             0.84082,             0.57281,            0.037323,           0.0087123,          0.00025722,           0.0006445,           0.0006445,           0.0006445
                 191,            0.013535,           0.0063892,          3.1889e-05,             0.90081,             0.76392,              0.8406,             0.57297,            0.037337,           0.0087294,          0.00025854,            0.000595,            0.000595,            0.000595
                 192,            0.013698,           0.0064406,          3.1366e-05,             0.90048,             0.76343,             0.84056,             0.57304,            0.037353,           0.0087484,           0.0002593,           0.0005455,           0.0005455,           0.0005455
                 193,            0.013639,           0.0064497,          3.0884e-05,             0.90078,             0.76343,             0.83961,             0.57324,            0.037369,           0.0087651,          0.00026004,            0.000496,            0.000496,            0.000496
                 194,            0.013393,           0.0064559,          2.9697e-05,             0.89997,             0.76285,             0.83862,             0.57328,            0.037382,           0.0087828,          0.00026061,           0.0004465,           0.0004465,           0.0004465
                 195,             0.01322,           0.0062744,          2.8885e-05,             0.90119,              0.7611,              0.8385,              0.5735,            0.037396,           0.0088009,          0.00026159,            0.000397,            0.000397,            0.000397
                 196,            0.013139,           0.0063242,          2.7771e-05,             0.90098,             0.75993,             0.83776,             0.57385,            0.037414,           0.0088215,          0.00026269,           0.0003475,           0.0003475,           0.0003475
                 197,            0.013103,           0.0062721,          2.7129e-05,             0.90023,             0.75993,             0.83796,             0.57357,            0.037431,           0.0088403,          0.00026381,            0.000298,            0.000298,            0.000298
                 198,            0.013055,           0.0061618,          2.6908e-05,              0.9003,             0.75958,             0.83773,             0.57355,             0.03745,           0.0088591,          0.00026466,           0.0002485,           0.0002485,           0.0002485
                 199,            0.012986,           0.0061578,          2.6487e-05,             0.90026,             0.75993,             0.83845,             0.57421,            0.037466,            0.008878,          0.00026508,            0.000199,            0.000199,            0.000199
