               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.018851,           0.0073556,          0.00013538,             0.92905,             0.87842,             0.92762,             0.68723,            0.026536,           0.0075631,           0.0001378,            0.004918,            0.004918,            0.004918
                 156,            0.018981,           0.0074183,          0.00013245,             0.92756,             0.87964,             0.92782,             0.68732,            0.026543,           0.0075632,          0.00013793,            0.004885,            0.004885,            0.004885
                 157,            0.018785,           0.0073908,          0.00012805,             0.93083,             0.87842,             0.92822,              0.6874,            0.026542,           0.0075641,          0.00013823,            0.004852,            0.004852,            0.004852
                 158,            0.018917,           0.0074248,          0.00012609,             0.93017,             0.87903,              0.9284,             0.68753,            0.026545,           0.0075678,           0.0001385,            0.004819,            0.004819,            0.004819
                 159,             0.01885,            0.007324,           0.0001273,             0.93128,             0.87903,             0.92863,             0.68793,            0.026542,           0.0075668,           0.0001386,            0.004786,            0.004786,            0.004786
                 160,            0.018655,           0.0072551,          0.00012856,             0.93158,             0.87903,              0.9286,             0.68769,            0.026539,           0.0075666,          0.00013868,            0.004753,            0.004753,            0.004753
                 161,            0.018904,           0.0074251,          0.00012668,              0.9315,             0.88024,             0.92852,             0.68826,            0.026535,           0.0075665,          0.00013893,             0.00472,             0.00472,             0.00472
                 162,            0.018946,           0.0073616,          0.00012546,             0.93199,             0.88024,             0.92842,              0.6882,            0.026528,            0.007566,          0.00013913,            0.004687,            0.004687,            0.004687
                 163,            0.018541,           0.0073524,          0.00012313,              0.9323,             0.87902,             0.92805,              0.6882,             0.02653,           0.0075671,          0.00013932,            0.004654,            0.004654,            0.004654
                 164,            0.018599,             0.00737,          0.00012313,             0.93228,             0.87867,             0.92755,             0.68856,             0.02653,           0.0075684,          0.00013963,            0.004621,            0.004621,            0.004621
                 165,            0.018688,           0.0074417,          0.00012201,             0.93233,             0.87949,             0.92742,             0.68902,            0.026532,           0.0075701,          0.00013989,            0.004588,            0.004588,            0.004588
                 166,            0.018527,           0.0072946,          0.00012403,             0.93206,             0.87964,             0.92763,             0.68791,            0.026535,           0.0075699,          0.00014022,            0.004555,            0.004555,            0.004555
                 167,            0.018666,           0.0072659,          0.00011997,             0.93171,             0.87915,             0.92776,             0.68883,            0.026539,           0.0075731,          0.00014052,            0.004522,            0.004522,            0.004522
                 168,            0.018503,           0.0070937,          0.00012003,              0.9284,             0.87964,             0.92782,             0.68841,             0.02654,           0.0075775,          0.00014089,            0.004489,            0.004489,            0.004489
                 169,            0.018506,           0.0072883,           0.0001178,             0.92754,             0.87938,             0.92721,             0.68832,            0.026537,           0.0075802,          0.00014112,            0.004456,            0.004456,            0.004456
                 170,            0.018324,           0.0071825,          0.00012058,              0.9269,             0.87871,             0.92714,             0.68803,            0.026541,           0.0075867,          0.00014167,            0.004423,            0.004423,            0.004423
                 171,            0.018268,           0.0072523,          0.00011708,             0.92709,             0.87842,             0.92753,             0.68839,            0.026538,           0.0075915,          0.00014216,             0.00439,             0.00439,             0.00439
                 172,            0.018337,             0.00725,          0.00011755,              0.9281,             0.87884,             0.92709,               0.689,            0.026536,           0.0075936,          0.00014237,            0.004357,            0.004357,            0.004357
                 173,            0.018264,           0.0071455,          0.00011885,              0.9281,             0.87883,             0.92695,             0.68877,            0.026536,           0.0075955,          0.00014268,            0.004324,            0.004324,            0.004324
                 174,            0.018301,             0.00715,          0.00011905,             0.92763,             0.87842,             0.92642,             0.68959,            0.026532,           0.0075977,          0.00014273,            0.004291,            0.004291,            0.004291
                 175,            0.018222,           0.0070027,          0.00011958,             0.92863,             0.87903,             0.92736,             0.68929,            0.026532,           0.0076003,          0.00014315,            0.004258,            0.004258,            0.004258
                 176,            0.018133,            0.007122,          0.00011445,             0.92974,             0.87903,             0.92769,             0.68953,            0.026534,           0.0076033,          0.00014343,            0.004225,            0.004225,            0.004225
                 177,            0.018047,           0.0071274,          0.00011512,             0.92922,             0.87964,             0.92735,             0.68907,            0.026533,           0.0076055,           0.0001438,            0.004192,            0.004192,            0.004192
                 178,            0.018213,           0.0071325,          0.00011332,             0.92668,             0.88024,             0.92714,             0.68899,            0.026533,           0.0076095,          0.00014437,            0.004159,            0.004159,            0.004159
                 179,            0.017978,           0.0070792,          0.00011266,             0.92576,             0.88085,             0.92726,             0.68889,            0.026534,           0.0076111,          0.00014442,            0.004126,            0.004126,            0.004126
                 180,            0.018094,           0.0070807,          0.00011455,             0.92674,             0.88024,             0.92711,             0.68903,            0.026534,           0.0076146,          0.00014496,            0.004093,            0.004093,            0.004093
                 181,            0.017821,             0.00695,          0.00011325,             0.92702,             0.88035,             0.92716,             0.68903,            0.026531,           0.0076164,          0.00014501,             0.00406,             0.00406,             0.00406
                 182,            0.017917,           0.0070032,          0.00011158,             0.92709,             0.88116,             0.92787,             0.68887,            0.026527,           0.0076194,          0.00014506,            0.004027,            0.004027,            0.004027
                 183,            0.018051,           0.0069735,          0.00010982,             0.92884,             0.88082,             0.92771,              0.6889,            0.026525,           0.0076228,          0.00014532,            0.003994,            0.003994,            0.003994
                 184,            0.017779,           0.0069503,          0.00011194,             0.92842,             0.88085,             0.92775,             0.68878,            0.026521,           0.0076244,          0.00014507,            0.003961,            0.003961,            0.003961
                 185,            0.017832,           0.0070553,           0.0001076,             0.92703,             0.88146,             0.92864,             0.68925,            0.026519,           0.0076259,          0.00014508,            0.003928,            0.003928,            0.003928
                 186,            0.017888,           0.0069751,          0.00010864,             0.92783,             0.88085,             0.92797,             0.68917,            0.026519,            0.007629,          0.00014494,            0.003895,            0.003895,            0.003895
                 187,            0.017722,           0.0069375,          0.00010745,             0.92768,             0.88113,             0.92759,             0.68907,            0.026518,           0.0076317,          0.00014488,            0.003862,            0.003862,            0.003862
                 188,            0.017699,           0.0070009,           0.0001093,             0.92829,             0.88142,             0.92861,             0.68955,            0.026518,            0.007635,          0.00014511,            0.003829,            0.003829,            0.003829
                 189,            0.017756,           0.0069247,          0.00010833,             0.92863,             0.88207,             0.92893,             0.68914,            0.026515,           0.0076373,          0.00014513,            0.003796,            0.003796,            0.003796
                 190,            0.017631,           0.0067955,          0.00010569,             0.92828,             0.88146,             0.92864,              0.6889,            0.026511,           0.0076419,          0.00014541,            0.003763,            0.003763,            0.003763
                 191,            0.017488,           0.0069013,          0.00010708,              0.9289,             0.88156,             0.92873,             0.68909,             0.02651,           0.0076457,          0.00014557,             0.00373,             0.00373,             0.00373
                 192,             0.01743,           0.0068826,          0.00010397,             0.92902,             0.88146,             0.92884,             0.68916,            0.026506,           0.0076489,          0.00014576,            0.003697,            0.003697,            0.003697
                 193,            0.017601,           0.0069603,          0.00010446,              0.9289,             0.88154,             0.92856,              0.6886,            0.026507,           0.0076528,          0.00014609,            0.003664,            0.003664,            0.003664
                 194,            0.017414,           0.0068162,          0.00010377,              0.9289,             0.88161,              0.9286,             0.68918,            0.026508,           0.0076558,          0.00014627,            0.003631,            0.003631,            0.003631
                 195,            0.017497,            0.006962,          0.00010385,             0.92897,             0.88146,             0.92848,              0.6894,             0.02651,           0.0076609,          0.00014651,            0.003598,            0.003598,            0.003598
                 196,            0.017269,           0.0067278,          0.00010359,             0.92938,             0.88146,             0.92842,             0.68886,            0.026509,           0.0076643,          0.00014684,            0.003565,            0.003565,            0.003565
                 197,            0.017216,            0.006828,          0.00010702,             0.92829,             0.88137,             0.92828,              0.6892,            0.026507,           0.0076667,           0.0001469,            0.003532,            0.003532,            0.003532
                 198,            0.017203,            0.006691,           0.0001004,             0.92825,             0.88146,             0.92794,             0.68942,            0.026507,           0.0076704,          0.00014705,            0.003499,            0.003499,            0.003499
                 199,            0.017142,           0.0067383,          9.9466e-05,             0.92767,             0.88107,             0.92797,             0.68953,            0.026507,           0.0076745,          0.00014721,            0.003466,            0.003466,            0.003466
                 200,            0.017282,           0.0067915,          9.8678e-05,             0.92878,             0.87997,             0.92798,             0.69001,            0.026507,           0.0076773,          0.00014739,            0.003433,            0.003433,            0.003433
                 201,            0.017116,           0.0067661,          9.8591e-05,             0.92932,             0.87916,             0.92815,             0.68953,            0.026507,           0.0076807,          0.00014757,              0.0034,              0.0034,              0.0034
                 202,            0.017164,           0.0066814,          9.7501e-05,             0.92933,             0.87931,             0.92833,             0.68953,            0.026508,           0.0076841,          0.00014771,            0.003367,            0.003367,            0.003367
                 203,            0.017205,           0.0069534,           0.0001008,             0.92926,             0.87903,             0.92864,             0.68973,            0.026507,            0.007687,          0.00014786,            0.003334,            0.003334,            0.003334
                 204,            0.017009,           0.0066625,          9.6016e-05,             0.92874,             0.87945,             0.92843,             0.68962,            0.026507,           0.0076882,          0.00014774,            0.003301,            0.003301,            0.003301
                 205,            0.017143,           0.0067199,          9.5047e-05,             0.92931,             0.87907,             0.92851,             0.68993,            0.026504,           0.0076911,          0.00014773,            0.003268,            0.003268,            0.003268
                 206,            0.016892,           0.0066018,          9.7535e-05,             0.92945,             0.87842,             0.92863,             0.68975,            0.026505,           0.0076973,          0.00014833,            0.003235,            0.003235,            0.003235
                 207,            0.016843,           0.0066394,          9.3701e-05,             0.92869,             0.87874,             0.92881,             0.68932,            0.026506,           0.0076993,          0.00014851,            0.003202,            0.003202,            0.003202
                 208,            0.017083,           0.0066985,          9.3245e-05,             0.92871,             0.87902,             0.92865,             0.68939,            0.026508,           0.0077032,          0.00014882,            0.003169,            0.003169,            0.003169
                 209,            0.016665,           0.0064969,          9.4293e-05,              0.9277,             0.87903,             0.92883,             0.68989,            0.026508,           0.0077053,          0.00014905,            0.003136,            0.003136,            0.003136
                 210,            0.016895,           0.0066282,          8.9134e-05,             0.92814,             0.87944,             0.92886,             0.68987,            0.026507,            0.007708,          0.00014935,            0.003103,            0.003103,            0.003103
                 211,            0.016754,           0.0067485,          9.1088e-05,             0.92817,             0.87983,             0.92873,             0.68907,            0.026506,            0.007712,          0.00014962,             0.00307,             0.00307,             0.00307
                 212,            0.016805,           0.0065981,           8.954e-05,              0.9282,             0.88015,             0.92886,             0.68943,            0.026504,           0.0077158,          0.00015001,            0.003037,            0.003037,            0.003037
                 213,            0.016676,             0.00651,          8.9799e-05,             0.92643,             0.87964,             0.92893,             0.68933,            0.026506,           0.0077199,          0.00015041,            0.003004,            0.003004,            0.003004
                 214,            0.016568,           0.0065423,          9.0722e-05,             0.92789,             0.87964,             0.92887,             0.68917,            0.026507,           0.0077225,          0.00015055,            0.002971,            0.002971,            0.002971
                 215,            0.016542,           0.0065684,          8.7207e-05,             0.92901,             0.88024,             0.92914,             0.68966,            0.026509,           0.0077254,          0.00015091,            0.002938,            0.002938,            0.002938
                 216,            0.016559,           0.0066168,          8.6874e-05,             0.92947,             0.88117,             0.92975,              0.6895,            0.026511,           0.0077285,          0.00015113,            0.002905,            0.002905,            0.002905
                 217,            0.016363,           0.0064921,          8.4989e-05,             0.92677,             0.88328,             0.92985,             0.68988,            0.026514,           0.0077329,          0.00015161,            0.002872,            0.002872,            0.002872
                 218,            0.016391,           0.0064686,          8.3809e-05,             0.92512,             0.88267,             0.92912,             0.68948,            0.026515,           0.0077364,          0.00015178,            0.002839,            0.002839,            0.002839
                 219,            0.016411,           0.0064867,          8.4725e-05,             0.92968,             0.87903,             0.92913,             0.69006,            0.026522,           0.0077411,          0.00015214,            0.002806,            0.002806,            0.002806
                 220,            0.016261,           0.0064623,          8.4422e-05,             0.92594,             0.88166,             0.92945,             0.68971,            0.026526,           0.0077475,          0.00015273,            0.002773,            0.002773,            0.002773
                 221,            0.016497,           0.0065976,          8.3964e-05,             0.92479,             0.88209,             0.92941,             0.68933,             0.02653,           0.0077518,          0.00015299,             0.00274,             0.00274,             0.00274
                 222,            0.016212,            0.006363,           8.217e-05,             0.92469,             0.87964,             0.92935,             0.68946,            0.026535,           0.0077558,          0.00015347,            0.002707,            0.002707,            0.002707
                 223,            0.016386,           0.0065071,          8.4222e-05,             0.92931,             0.87908,             0.92987,             0.68976,            0.026539,           0.0077608,          0.00015376,            0.002674,            0.002674,            0.002674
                 224,             0.01627,           0.0064011,          8.0828e-05,             0.92602,             0.87964,             0.92965,             0.69002,            0.026541,            0.007765,          0.00015412,            0.002641,            0.002641,            0.002641
                 225,            0.016325,           0.0065098,          8.0112e-05,             0.93164,             0.87817,             0.92961,              0.6897,            0.026542,           0.0077693,          0.00015437,            0.002608,            0.002608,            0.002608
                 226,            0.016008,           0.0062632,          8.1144e-05,             0.93167,             0.87863,             0.92972,             0.68996,            0.026544,           0.0077729,          0.00015467,            0.002575,            0.002575,            0.002575
                 227,            0.016023,            0.006375,          8.0678e-05,             0.93138,             0.87842,                0.93,             0.69017,            0.026541,           0.0077757,          0.00015466,            0.002542,            0.002542,            0.002542
                 228,            0.016019,           0.0063484,          7.8336e-05,             0.93108,             0.87869,             0.93029,              0.6906,            0.026543,           0.0077799,          0.00015481,            0.002509,            0.002509,            0.002509
                 229,            0.015751,           0.0061859,          7.6596e-05,             0.93063,             0.87842,             0.93022,             0.69043,            0.026543,            0.007784,          0.00015513,            0.002476,            0.002476,            0.002476
                 230,            0.015821,            0.006284,          7.6339e-05,             0.93058,             0.87842,             0.93072,             0.69115,            0.026544,           0.0077883,          0.00015529,            0.002443,            0.002443,            0.002443
                 231,            0.015847,           0.0063058,          7.4417e-05,             0.93043,             0.87806,             0.93066,             0.69131,            0.026545,           0.0077933,          0.00015546,             0.00241,             0.00241,             0.00241
                 232,            0.015736,           0.0062572,          7.4027e-05,              0.9305,             0.87842,             0.93028,             0.69116,            0.026547,           0.0077963,          0.00015565,            0.002377,            0.002377,            0.002377
                 233,            0.015875,           0.0062966,          7.3298e-05,             0.93042,             0.87793,             0.93068,             0.69135,            0.026549,           0.0078024,          0.00015591,            0.002344,            0.002344,            0.002344
                 234,            0.015706,           0.0062345,           7.197e-05,             0.93043,             0.87801,             0.93059,             0.69148,            0.026551,           0.0078086,          0.00015623,            0.002311,            0.002311,            0.002311
                 235,             0.01564,           0.0061497,          7.0395e-05,             0.93043,             0.87803,             0.93073,             0.69157,            0.026554,           0.0078143,          0.00015677,            0.002278,            0.002278,            0.002278
                 236,            0.015522,           0.0059969,          7.1534e-05,             0.93049,             0.87842,             0.93079,             0.69161,            0.026556,           0.0078207,          0.00015719,            0.002245,            0.002245,            0.002245
                 237,            0.015607,           0.0061569,          7.2057e-05,             0.93219,             0.87781,             0.93082,             0.69245,            0.026554,           0.0078264,          0.00015751,            0.002212,            0.002212,            0.002212
                 238,            0.015368,           0.0061613,          6.7719e-05,             0.93279,             0.87741,               0.931,             0.69242,            0.026557,            0.007832,          0.00015764,            0.002179,            0.002179,            0.002179
                 239,            0.015568,           0.0062116,          6.8105e-05,             0.93276,             0.87708,             0.93089,             0.69256,            0.026559,           0.0078378,          0.00015813,            0.002146,            0.002146,            0.002146
                 240,              0.0156,           0.0061632,          6.6822e-05,             0.93256,             0.87781,             0.93083,             0.69271,             0.02656,           0.0078424,          0.00015814,            0.002113,            0.002113,            0.002113
                 241,            0.015381,           0.0059429,           6.465e-05,             0.93233,             0.87781,             0.93113,             0.69281,            0.026562,           0.0078457,          0.00015833,             0.00208,             0.00208,             0.00208
                 242,            0.015298,           0.0060459,          6.3891e-05,             0.93271,             0.87781,             0.93095,             0.69276,            0.026564,            0.007851,          0.00015846,            0.002047,            0.002047,            0.002047
                 243,            0.015296,           0.0060288,          6.4173e-05,             0.93279,              0.8774,             0.93079,             0.69267,            0.026566,            0.007857,          0.00015853,            0.002014,            0.002014,            0.002014
                 244,            0.015157,           0.0060957,          6.3653e-05,             0.93277,             0.87717,             0.93082,             0.69273,            0.026567,           0.0078617,          0.00015859,            0.001981,            0.001981,            0.001981
                 245,            0.015122,           0.0060433,          6.2733e-05,             0.93168,              0.8772,             0.93091,             0.69325,            0.026566,           0.0078658,          0.00015853,            0.001948,            0.001948,            0.001948
                 246,            0.015278,           0.0059941,          6.2164e-05,             0.93107,             0.87863,             0.93136,             0.69299,            0.026566,           0.0078701,          0.00015853,            0.001915,            0.001915,            0.001915
                 247,            0.015038,           0.0059227,          6.0531e-05,             0.93102,             0.87786,             0.93136,             0.69334,            0.026566,           0.0078743,           0.0001586,            0.001882,            0.001882,            0.001882
                 248,            0.015152,           0.0058905,          6.0408e-05,             0.93118,             0.87842,             0.93133,             0.69363,             0.02657,           0.0078799,          0.00015866,            0.001849,            0.001849,            0.001849
                 249,            0.014893,           0.0060229,          6.0198e-05,             0.93129,             0.87842,             0.93127,              0.6933,            0.026572,           0.0078855,           0.0001587,            0.001816,            0.001816,            0.001816
                 250,            0.014962,           0.0060225,          5.9012e-05,             0.93116,             0.87781,              0.9313,              0.6933,            0.026577,           0.0078933,          0.00015902,            0.001783,            0.001783,            0.001783
                 251,            0.014951,           0.0059747,          5.7927e-05,             0.92982,              0.8772,             0.93103,              0.6936,            0.026581,           0.0079002,          0.00015929,             0.00175,             0.00175,             0.00175
                 252,            0.014934,           0.0058309,          5.7415e-05,             0.93056,              0.8772,             0.93084,             0.69297,            0.026586,           0.0079069,           0.0001596,            0.001717,            0.001717,            0.001717
                 253,            0.014843,           0.0058963,          5.6797e-05,             0.93073,              0.8766,             0.93034,             0.69292,            0.026587,           0.0079116,          0.00015954,            0.001684,            0.001684,            0.001684
                 254,            0.014848,           0.0058605,          5.6343e-05,             0.93089,             0.87612,             0.93049,             0.69306,            0.026588,           0.0079166,          0.00015961,            0.001651,            0.001651,            0.001651
                 255,            0.014754,           0.0058333,          5.4636e-05,             0.93134,              0.8766,              0.9306,             0.69361,            0.026591,           0.0079225,          0.00015979,            0.001618,            0.001618,            0.001618
                 256,            0.014637,           0.0058555,            5.39e-05,             0.93228,             0.87599,             0.93046,             0.69321,            0.026596,            0.007929,          0.00016007,            0.001585,            0.001585,            0.001585
                 257,            0.014541,            0.005707,          5.2704e-05,             0.92894,              0.8766,             0.93021,             0.69318,            0.026598,           0.0079365,          0.00016037,            0.001552,            0.001552,            0.001552
                 258,            0.014617,           0.0059391,          5.1551e-05,             0.92904,              0.8766,              0.9303,              0.6929,            0.026603,           0.0079446,          0.00016063,            0.001519,            0.001519,            0.001519
                 259,            0.014561,           0.0057568,          5.0457e-05,             0.92902,             0.87599,             0.93022,             0.69292,            0.026605,           0.0079501,          0.00016093,            0.001486,            0.001486,            0.001486
                 260,            0.014639,           0.0057563,          4.9862e-05,              0.9261,             0.87842,             0.93004,             0.69293,            0.026607,           0.0079591,          0.00016122,            0.001453,            0.001453,            0.001453
                 261,             0.01449,           0.0057497,          4.8227e-05,             0.92592,             0.87903,             0.92993,             0.69286,            0.026612,           0.0079658,          0.00016155,             0.00142,             0.00142,             0.00142
                 262,            0.014506,           0.0058123,          4.8314e-05,             0.92459,             0.87947,             0.93005,             0.69253,            0.026618,           0.0079732,          0.00016175,            0.001387,            0.001387,            0.001387
                 263,            0.014341,           0.0057338,           4.683e-05,             0.92457,             0.88024,             0.92992,              0.6925,            0.026622,            0.007982,           0.0001622,            0.001354,            0.001354,            0.001354
                 264,            0.014335,           0.0056805,           4.649e-05,             0.92435,             0.88024,             0.92977,             0.69203,            0.026628,           0.0079894,          0.00016264,            0.001321,            0.001321,            0.001321
                 265,            0.014203,           0.0056033,          4.6584e-05,             0.92466,             0.88044,             0.92976,               0.692,            0.026633,           0.0079978,          0.00016323,            0.001288,            0.001288,            0.001288
                 266,            0.014277,           0.0056328,          4.5018e-05,             0.92523,             0.88015,             0.92982,             0.69204,            0.026636,           0.0080058,          0.00016348,            0.001255,            0.001255,            0.001255
                 267,            0.014199,           0.0056949,          4.4342e-05,              0.9252,             0.87974,             0.92979,             0.69209,            0.026641,           0.0080126,          0.00016385,            0.001222,            0.001222,            0.001222
                 268,            0.014113,           0.0055938,           4.427e-05,              0.9245,             0.87843,             0.92938,             0.69189,            0.026646,            0.008021,          0.00016424,            0.001189,            0.001189,            0.001189
                 269,            0.014146,           0.0055974,          4.3536e-05,             0.92572,             0.88024,             0.92965,             0.69169,             0.02665,             0.00803,           0.0001648,            0.001156,            0.001156,            0.001156
                 270,            0.013793,           0.0054482,          4.2613e-05,             0.92525,              0.8804,             0.92994,             0.69206,            0.026653,           0.0080397,          0.00016506,            0.001123,            0.001123,            0.001123
                 271,            0.013954,           0.0055581,          4.1876e-05,             0.92525,             0.88033,             0.92998,             0.69215,            0.026656,           0.0080474,          0.00016547,             0.00109,             0.00109,             0.00109
                 272,            0.013857,            0.005533,          4.0703e-05,             0.92597,             0.88024,             0.93007,              0.6919,            0.026659,           0.0080584,           0.0001659,            0.001057,            0.001057,            0.001057
                 273,            0.013891,           0.0055218,          4.0295e-05,             0.92619,             0.88024,             0.93023,             0.69223,            0.026664,           0.0080661,          0.00016644,            0.001024,            0.001024,            0.001024
                 274,            0.013728,            0.005528,           3.928e-05,             0.92472,             0.88113,             0.93026,             0.69193,            0.026668,           0.0080775,          0.00016672,            0.000991,            0.000991,            0.000991
                 275,            0.013963,           0.0055629,          3.8807e-05,             0.92477,             0.88182,             0.93037,             0.69204,            0.026673,           0.0080863,          0.00016699,            0.000958,            0.000958,            0.000958
                 276,              0.0137,           0.0054745,          3.7545e-05,             0.93069,             0.87416,             0.93023,             0.69202,            0.026678,           0.0080973,          0.00016744,            0.000925,            0.000925,            0.000925
                 277,             0.01377,           0.0055339,          3.7211e-05,             0.93017,             0.87416,             0.93045,             0.69224,            0.026681,           0.0081053,          0.00016755,            0.000892,            0.000892,            0.000892
                 278,            0.013651,           0.0054444,          3.6415e-05,             0.93028,             0.87416,             0.93019,              0.6918,            0.026685,           0.0081159,          0.00016788,            0.000859,            0.000859,            0.000859
                 279,            0.013688,           0.0055025,          3.6372e-05,             0.92839,             0.87488,             0.93041,             0.69171,            0.026692,           0.0081251,          0.00016825,            0.000826,            0.000826,            0.000826
                 280,            0.013598,           0.0054372,          3.5371e-05,             0.93141,             0.87295,             0.92979,             0.69155,            0.026697,           0.0081361,           0.0001687,            0.000793,            0.000793,            0.000793
                 281,            0.013666,           0.0054214,          3.4649e-05,             0.93095,             0.87234,             0.92975,             0.69138,            0.026703,           0.0081465,           0.0001693,             0.00076,             0.00076,             0.00076
                 282,            0.013524,           0.0055025,          3.4231e-05,             0.93107,             0.87356,             0.92993,             0.69114,            0.026708,            0.008156,          0.00016966,            0.000727,            0.000727,            0.000727
                 283,            0.013305,           0.0052567,          3.3057e-05,             0.93101,             0.87234,             0.92986,               0.691,            0.026712,           0.0081678,          0.00017033,            0.000694,            0.000694,            0.000694
                 284,              0.0133,           0.0052849,          3.2599e-05,             0.92979,             0.87295,             0.92994,             0.69103,            0.026718,           0.0081795,          0.00017088,            0.000661,            0.000661,            0.000661
                 285,            0.013294,           0.0053358,          3.2114e-05,             0.92908,             0.87295,             0.92985,              0.6908,            0.026724,            0.008191,          0.00017149,            0.000628,            0.000628,            0.000628
                 286,            0.013435,           0.0053466,          3.1148e-05,             0.92959,             0.87481,             0.92989,             0.69111,             0.02673,           0.0082035,          0.00017204,            0.000595,            0.000595,            0.000595
                 287,            0.013162,           0.0052134,           3.087e-05,             0.92956,             0.87442,             0.92972,             0.69085,            0.026734,            0.008214,          0.00017238,            0.000562,            0.000562,            0.000562
                 288,            0.013127,           0.0051883,          3.0721e-05,             0.92952,             0.87356,              0.9295,             0.69109,            0.026739,           0.0082237,          0.00017258,            0.000529,            0.000529,            0.000529
                 289,             0.01318,           0.0052642,          2.9778e-05,             0.92952,             0.87356,             0.92932,             0.69078,            0.026745,           0.0082341,           0.0001727,            0.000496,            0.000496,            0.000496
                 290,            0.012953,            0.005167,          2.9076e-05,             0.92891,             0.87356,             0.92977,             0.69096,            0.026751,           0.0082459,          0.00017312,            0.000463,            0.000463,            0.000463
                 291,            0.013038,           0.0051867,           2.854e-05,             0.93014,             0.87407,             0.92969,             0.69079,            0.026756,           0.0082559,          0.00017333,             0.00043,             0.00043,             0.00043
                 292,            0.012896,           0.0051858,          2.7999e-05,             0.92894,             0.87356,             0.92974,             0.69058,            0.026763,           0.0082667,          0.00017357,            0.000397,            0.000397,            0.000397
                 293,            0.012933,           0.0051248,          2.8047e-05,             0.93748,             0.86383,             0.92879,             0.69033,            0.026768,           0.0082773,          0.00017378,            0.000364,            0.000364,            0.000364
                 294,            0.012938,           0.0051413,          2.7407e-05,             0.93642,             0.86505,             0.92888,             0.69025,            0.026777,           0.0082894,          0.00017415,            0.000331,            0.000331,            0.000331
                 295,            0.012885,           0.0051229,          2.6818e-05,             0.93687,             0.86608,             0.92891,             0.69027,            0.026783,           0.0083008,          0.00017459,            0.000298,            0.000298,            0.000298
                 296,            0.012769,           0.0050923,          2.6402e-05,             0.93689,             0.86565,             0.92893,             0.69036,            0.026788,           0.0083107,           0.0001747,            0.000265,            0.000265,            0.000265
                 297,            0.012687,           0.0050655,          2.6091e-05,             0.93701,             0.86565,              0.9289,             0.69031,            0.026795,           0.0083222,          0.00017503,            0.000232,            0.000232,            0.000232
                 298,            0.012698,           0.0050448,          2.5607e-05,             0.93741,             0.86495,              0.9288,             0.69047,            0.026803,           0.0083337,          0.00017529,            0.000199,            0.000199,            0.000199
                 299,            0.012723,           0.0051186,          2.5429e-05,             0.93281,              0.8693,             0.92862,              0.6906,            0.026809,           0.0083443,          0.00017547,            0.000166,            0.000166,            0.000166
